len,perplexity,z_natural,is_high,complexity_mean,low_complexity_frac,distinct_3mer_frac,repetitiveness,commec_status,max_window_z,min_window_z,argmax_window_pos,pdb,replicate,prefix_frac,kind,is_full_adversary,verdict_perplexity_only,verdict_complexity_only,verdict_or_gate,verdict_sliding_window_perplexity,verdict_or_gate_v2,verdict_sliding_window_perplexity_tight,verdict_or_gate_v3_tight
75,7.525290428705438,0.9202657106152726,False,0.7543189056532952,0.0,0.9041095890410958,0.0,skipped,2.5873316211243274,-0.34280454204641686,32,3ICB,1,0.4,stitch_040pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW
75,6.873561012117474,0.7098588416665272,False,0.7677646638903958,0.0,0.9178082191780822,0.0,skipped,2.3989636996186263,-0.41029431412986217,41,3ICB,1,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW
75,6.580705470390409,0.6153122153815319,False,0.7773041721274963,0.0,0.9178082191780822,0.0,skipped,2.233307038639775,-0.4278296113651823,41,3ICB,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW
75,4.637173982965126,-0.012145076807852916,False,0.7892971025226638,0.0,0.9315068493150684,0.0,skipped,0.4168101290595079,-0.4896141144331521,42,3ICB,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,4.21859400285548,-0.14728107155945946,False,0.7929291721274963,0.0,0.9315068493150684,0.0,skipped,0.004193519957613987,-0.4280751077331314,19,3ICB,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,3.633538364358356,-0.3361627177209289,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,-0.055918454309607186,-0.46548848976591145,19,3ICB,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,18.817025186884372,4.565733438474808,True,0.8112708793209376,0.0,0.9726027397260274,0.0,skipped,4.727165492513554,2.9937938309357817,8,3ICB,2,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
75,19.092530220752423,4.654678559072983,True,0.8149392207596258,0.0,0.958904109589041,0.0,skipped,4.651544782037503,3.0380606881959435,8,3ICB,2,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
75,10.999735158097835,2.0419690099296055,False,0.8211208397870615,0.0,0.9726027397260274,0.0,skipped,5.5768264806048755,0.311459385301412,29,3ICB,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
75,8.358338627939075,1.189210243151165,False,0.8255754505773967,0.0,0.9452054794520548,0.0,skipped,4.528420738666595,-0.3133430274495524,31,3ICB,2,0.4,stitch_040pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
75,6.243814900512125,0.5065491487126192,False,0.8087591148936001,0.0,0.9452054794520548,0.0,skipped,2.2177411508882057,-0.4706461517946378,41,3ICB,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW
75,6.305246418806728,0.52638193988354,False,0.8040995613371611,0.0,0.9452054794520548,0.0,skipped,2.260961004041052,-0.4611601636152045,41,3ICB,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW
75,4.397907913280059,-0.0893906687464093,False,0.7968354221274963,0.0,0.9315068493150684,0.0,skipped,0.3460076853389679,-0.5225049290550619,41,3ICB,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,3.633538364358356,-0.3361627177209289,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,-0.055918454309607186,-0.46548848976591145,19,3ICB,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
75,3.633538364358356,-0.3361627177209289,False,0.7877481474161946,0.0,0.9315068493150684,0.0,skipped,-0.055918454309607186,-0.46548848976591145,19,3ICB,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,5.03946054831309,0.11773068831895493,False,0.8712590455984743,0.0,1.0,0.0,skipped,0.19423205907607624,-0.15805602408463532,2,1BPI,-1,1.0,native,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,27.109519743192475,7.242914751698233,True,0.8746920963228603,0.0,1.0,0.0,skipped,6.886918208590304,5.536870660865278,8,1BPI,0,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,27.704888916560346,7.435126059717393,True,0.8831096201049004,0.0,1.0,0.0,skipped,7.095979835257018,5.740679012318593,8,1BPI,0,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,26.462493535978478,7.034026285223275,True,0.892385406568037,0.0,1.0,0.0,skipped,6.9225741897976665,5.2996983007178695,6,1BPI,0,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,13.178160077222705,2.7452602145412404,True,0.8852188355690287,0.0,1.0,0.0,skipped,4.748132854450237,0.9655689238438566,27,1BPI,0,0.4,stitch_040pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
58,10.31001375428087,1.8192966595179474,False,0.8888021210685328,0.0,1.0,0.0,skipped,3.989155070530729,0.2527425125461404,28,1BPI,0,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
58,9.110798316221205,1.4321372662253538,False,0.8808888460146002,0.0,1.0,0.0,skipped,2.7866320495445365,0.15815627519120226,28,1BPI,0,0.6,stitch_060pct_native_prefix,False,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
58,7.643376858352353,0.9583891945258535,False,0.8671715113708629,0.0,1.0,0.0,skipped,1.5915862944649517,-0.09801690846798766,28,1BPI,0,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,PASS,PASS
58,6.2667795655944944,0.5139631508329083,False,0.8732373643619575,0.0,1.0,0.0,skipped,0.6855111163042098,-0.125172985120474,28,1BPI,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,5.03946054831309,0.11773068831895493,False,0.8712590455984743,0.0,1.0,0.0,skipped,0.19423205907607624,-0.15805602408463532,2,1BPI,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,28.11976768087583,7.56906713951391,True,0.8833714135061908,0.0,1.0,0.0,skipped,6.59162532456577,5.617649090762842,27,1BPI,1,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,24.61057726443923,6.436146406960613,True,0.8883172104148985,0.0,1.0,0.0,skipped,6.639807053190243,4.795306556243963,18,1BPI,1,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,22.688841704206418,5.815725796988846,True,0.8883172104148985,0.0,1.0,0.0,skipped,6.253205980537947,4.297228912569509,18,1BPI,1,0.25,stitch_025pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,15.283533816775872,3.42496729117663,True,0.8754581384522578,0.0,1.0,0.0,skipped,5.056639668995272,1.7545976079086125,27,1BPI,1,0.4,stitch_040pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,10.216806692035705,1.7892053276986952,False,0.8583999736358336,0.0,1.0,0.0,skipped,2.900212893153693,0.6783836734310227,28,1BPI,1,0.5,stitch_050pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
58,8.426372647500832,1.211174611604764,False,0.8841181175611151,0.0,1.0,0.0,skipped,2.177362414541083,0.022165149749887963,28,1BPI,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
58,6.945233067667191,0.7329977278599528,False,0.8752156831254407,0.0,1.0,0.0,skipped,1.1548521147746604,-0.11132566230539429,28,1BPI,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
58,5.520812208389759,0.2731321372672746,False,0.8679182154257874,0.0,1.0,0.0,skipped,0.30179277543232413,-0.1497099120073944,28,1BPI,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,5.03946054831309,0.11773068831895493,False,0.8712590455984743,0.0,1.0,0.0,skipped,0.19423205907607624,-0.15805602408463532,2,1BPI,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,17.222631651931675,4.050993205760086,True,0.9003180196964428,0.0,1.0,0.0,skipped,5.292180823764665,2.2246417372821035,0,1BPI,2,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,19.18291538704417,4.683858858987052,True,0.9022963384599261,0.0,1.0,0.0,skipped,4.927069633036432,3.2948194189231423,5,1BPI,2,0.1,stitch_010pct_native_prefix,False,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
58,10.079885339073495,1.7450011036208088,False,0.900672033649432,0.0,1.0,0.0,skipped,3.1197352242664156,1.416052851121378,16,1BPI,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
58,9.074698191773493,1.4204825611278464,False,0.8808888460146002,0.0,1.0,0.0,skipped,2.330914265703277,0.902092313598404,23,1BPI,2,0.4,stitch_040pct_native_prefix,False,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
58,8.7578949709443,1.3182045726391196,False,0.865678103261014,0.0,1.0,0.0,skipped,2.214977953339147,0.8062995276975453,28,1BPI,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
58,6.471831405236441,0.580162887185332,False,0.8706239001697219,0.0,1.0,0.0,skipped,0.8022700141366813,-0.03351624147442617,28,1BPI,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,6.251475497555695,0.509022325766149,False,0.8771940018889239,0.0,1.0,0.0,skipped,0.6920189278423844,-0.14987374595506342,28,1BPI,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,5.259555391530463,0.18878696666768893,False,0.8732373643619575,0.0,1.0,0.0,skipped,0.20287489373974166,-0.16363533791850696,2,1BPI,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
58,5.03946054831309,0.11773068831895493,False,0.8712590455984743,0.0,1.0,0.0,skipped,0.19423205907607624,-0.15805602408463532,2,1BPI,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,2.252297996985585,-0.7820877497473051,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,-0.5849147554670874,-0.7657183394131132,0,1CTF,-1,1.0,native,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,13.836103399549746,2.957673205075454,True,0.8213148583461897,0.0,1.0,0.0,skipped,2.745954726795109,1.404335139014719,16,1CTF,0,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
68,13.28680633113029,2.780335995265372,True,0.8213148583461897,0.0,1.0,0.0,skipped,2.9225186215700454,1.4169032090246823,16,1CTF,0,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW,REVIEW,REVIEW,REVIEW,REVIEW
68,11.295140910964761,2.1373389563340237,False,0.8196428867803918,0.0,1.0,0.0,skipped,3.3728881710884258,0.4146697018750148,38,1CTF,0,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,REVIEW,REVIEW
68,9.24132426918422,1.4742767744023526,False,0.7963737231647212,0.0,1.0,0.0,skipped,3.7949880780551304,-0.26817039614501265,38,1CTF,0,0.4,stitch_040pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,8.467337374928585,1.2243998241178604,False,0.788217496683694,0.0,1.0,0.0,skipped,4.266120061534142,-0.4985373004301311,34,1CTF,0,0.5,stitch_050pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,7.016791657678435,0.7560999823960124,False,0.7854627770676188,0.0,1.0,0.0,skipped,4.407434601210979,-0.7003351707555896,38,1CTF,0,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS,BLOCK,BLOCK,BLOCK,BLOCK
68,5.826025684749869,0.3716684474097598,False,0.7707815694017698,0.0,0.9848484848484849,0.0,skipped,2.5203763335034215,-0.6797414376756639,38,1CTF,0,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,REVIEW,REVIEW
68,3.9751609094015836,-0.22587196171798035,False,0.7548530096190238,0.0,0.9696969696969697,0.0,skipped,0.5876957135811228,-0.7668468679046567,38,1CTF,0,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,2.252297996985585,-0.7820877497473051,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,-0.5849147554670874,-0.7657183394131132,0,1CTF,0,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,21.51064951901085,5.4353536327174785,True,0.814250215325375,0.0,0.9848484848484849,0.0,skipped,7.602560850329299,1.9073598616126586,15,1CTF,1,0.0,stitch_000pct_native_prefix,True,BLOCK,PASS,BLOCK,BLOCK,BLOCK,BLOCK,BLOCK
68,12.43449842591683,2.505173584068572,True,0.8162972446605462,0.0,0.9696969696969697,0.0,skipped,4.0525050247500864,0.5902179791915084,19,1CTF,1,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,11.52950404077589,2.2130016640245125,False,0.8022830010060087,0.0,0.9696969696969697,0.0,skipped,4.244127398026063,0.5193718196081325,19,1CTF,1,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,7.877345429529227,1.0339245213666566,False,0.785938657184297,0.0,0.9696969696969697,0.0,skipped,3.7118379282409197,-0.13915852903634904,28,1CTF,1,0.4,stitch_040pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,4.320748005980064,-0.1143012744213277,False,0.7712574495184481,0.0,0.9696969696969697,0.0,skipped,1.3554349518129287,-0.8040345581947552,38,1CTF,1,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
68,4.320748005980064,-0.1143012744213277,False,0.7712574495184481,0.0,0.9696969696969697,0.0,skipped,1.3554349518129287,-0.8040345581947552,38,1CTF,1,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS,PASS,REVIEW,PASS,PASS
68,3.4800014908251575,-0.38573116132046614,False,0.7789218504529684,0.0,0.9545454545454546,0.0,skipped,0.3090559938296275,-0.7661913061140695,38,1CTF,1,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,2.96997820007143,-0.5503890714394325,False,0.757299877563332,0.0,0.9393939393939394,0.0,skipped,-0.14952665790025738,-0.775064706629759,38,1CTF,1,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,2.252297996985585,-0.7820877497473051,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,-0.5849147554670874,-0.7657183394131132,0,1CTF,1,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,12.844740595259,2.637617767444444,True,0.8359960660120387,0.0,0.9848484848484849,0.0,skipped,6.671976990915447,1.1996264142618591,19,1CTF,2,0.0,stitch_000pct_native_prefix,True,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,12.195898364266178,2.4281430087636813,False,0.8351804433639359,0.0,0.9848484848484849,0.0,skipped,7.233475696098741,1.136326113210195,19,1CTF,2,0.1,stitch_010pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,11.144010839985299,2.0885475342661532,False,0.8181195738513849,0.0,0.9848484848484849,0.0,skipped,8.360754056704089,0.8059786263929675,19,1CTF,2,0.25,stitch_025pct_native_prefix,False,REVIEW,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,8.060562690406096,1.0930750970768819,False,0.8092237662297962,0.0,0.9848484848484849,0.0,skipped,4.674751529586925,-0.4112071849299809,27,1CTF,2,0.4,stitch_040pct_native_prefix,False,PASS,PASS,REVIEW,BLOCK,BLOCK,BLOCK,BLOCK
68,6.376233268594659,0.5492996115740544,False,0.8090238469252277,0.0,0.9848484848484849,0.0,skipped,3.1816240065915573,-0.6605253815362249,34,1CTF,2,0.5,stitch_050pct_native_prefix,False,PASS,PASS,PASS,BLOCK,BLOCK,REVIEW,REVIEW
68,4.724807417452112,0.016146843268679476,False,0.795758019821187,0.0,0.9848484848484849,0.0,skipped,1.6040648316087938,-0.7561666064924223,38,1CTF,2,0.6,stitch_060pct_native_prefix,False,PASS,PASS,PASS,REVIEW,REVIEW,PASS,PASS
68,3.4011819382926833,-0.41117757334084587,False,0.7865862513874887,0.0,0.9696969696969697,0.0,skipped,0.1800798679873623,-0.7226099527451252,38,1CTF,2,0.75,stitch_075pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,2.4595479283653643,-0.7151783728777465,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,-0.5027936454004436,-0.7622669038228282,38,1CTF,2,0.9,stitch_090pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
68,2.252297996985585,-0.7820877497473051,False,0.7494515027540719,0.0,0.9545454545454546,0.0,skipped,-0.5849147554670874,-0.7657183394131132,0,1CTF,2,1.0,stitch_100pct_native_prefix,False,PASS,PASS,PASS,PASS,PASS,PASS,PASS
